기준일,기준가격,광물종합지수,메이저금속지수,희유금속지수,에너지광물지수,Close,시장전망지표,수급안정화지수,수출 중량,수출 금액,수입 중량,수입 금액,무역수지
2022-12-06,51495.0,3470.51,2366.1,4283.38,5938.793955,1304.3699951171875,45.02,43.71,81.9,1455.0,1183.8,11777.0,-10322.0
2022-12-07,51495.0,3423.95,2346.46,4283.38,5741.050713,1319.7099609375,45.02,43.71,81.9,1455.0,1183.8,11777.0,-10322.0
2022-12-08,51500.0,3404.24,2341.22,4283.38,5641.874754,1314.0999755859375,45.02,43.71,81.9,1455.0,1183.8,11777.0,-10322.0
2022-12-09,51500.0,3422.6,2376.22,4283.38,5528.709775,1316.6300048828125,45.02,43.71,81.9,1455.0,1183.8,11777.0,-10322.0
2022-12-12,51480.0,3432.65,2389.54,4341.21,5489.811293,1303.1700439453125,45.02,43.71,81.9,1455.0,1183.8,11777.0,-10322.0
2022-12-13,51485.0,3412.67,2362.53,4341.21,5535.200599,1305.9200439453125,45.02,43.71,81.9,1455.0,1183.8,11777.0,-10322.0
2022-12-14,51485.0,3410.54,2352.48,4341.21,5587.45946,1288.97998046875,45.02,43.71,81.9,1455.0,1183.8,11777.0,-10322.0
2022-12-15,51495.0,3412.33,2347.58,4341.21,5633.076472,1295.6800537109375,45.02,43.71,81.9,1455.0,1183.8,11777.0,-10322.0
2022-12-16,51495.0,3423.55,2359.7,4341.21,5627.789738,1317.0999755859375,45.02,43.71,81.9,1455.0,1183.8,11777.0,-10322.0
2022-12-19,51480.0,3399.27,2341.27,4358.35,5581.478086,1308.8599853515625,45.02,43.71,81.9,1455.0,1183.8,11777.0,-10322.0
2022-12-20,51485.0,3365.5,2317.18,4358.35,5513.936592,1301.3299560546875,45.02,43.71,81.9,1455.0,1183.8,11777.0,-10322.0
2022-12-21,51485.0,3369.1,2318.98,4358.35,5524.540492,1283.6400146484375,45.02,43.71,81.9,1455.0,1183.8,11777.0,-10322.0
2022-12-22,51510.0,3388.28,2339.01,4358.35,5519.92934,1280.77001953125,45.02,43.71,81.9,1455.0,1183.8,11777.0,-10322.0
2022-12-23,51510.0,3402.5,2357.12,4358.35,5494.704366,1290.199951171875,45.02,43.71,81.9,1455.0,1183.8,11777.0,-10322.0
2022-12-28,51495.0,3409.25,2355.56,4460.57,5513.709947,1272.280029296875,45.02,43.71,81.9,1455.0,1183.8,11777.0,-10322.0
2022-12-29,51515.0,3438.14,2379.44,4460.57,5547.538654,1274.3199462890625,45.02,43.71,81.9,1455.0,1183.8,11777.0,-10322.0
2022-12-30,51515.0,3447.04,2384.69,4460.57,5571.334707,1260.260009765625,45.02,43.71,81.9,1455.0,1183.8,11777.0,-10322.0
2023-01-03,51500.0,3469.82,2397.1,4362.7,5674.99347,1270.0999755859375,49.4,47.96,30.1,186.0,1667.4,13904.0,-13718.0
2023-01-04,50000.0,3459.62,2389.24,4362.7,5657.218511,1279.0799560546875,49.4,47.96,30.1,186.0,1667.4,13904.0,-13718.0
2023-01-05,50015.0,3415.86,2346.1,4362.7,5650.620894,1271.0799560546875,49.4,47.96,30.1,186.0,1667.4,13904.0,-13718.0
2023-01-06,49560.0,3428.8,2354.94,4362.7,5678.520823,1274.1800537109375,49.4,47.96,30.1,186.0,1667.4,13904.0,-13718.0
2023-01-09,48545.0,3407.73,2332.81,4389.09,5676.193366,1252.8800048828125,49.4,47.96,30.1,186.0,1667.4,13904.0,-13718.0
2023-01-10,48550.0,3425.57,2388.89,4389.09,5415.265215,1239.280029296875,49.4,47.96,30.1,186.0,1667.4,13904.0,-13718.0
2023-01-11,48555.0,3437.03,2405.87,4389.09,5381.02427,1240.1600341796875,49.4,47.96,30.1,186.0,1667.4,13904.0,-13718.0
2023-01-12,48570.0,3435.97,2442.19,4389.09,5145.982769,1241.5999755859375,49.4,47.96,30.1,186.0,1667.4,13904.0,-13718.0
2023-01-13,48570.0,3451.61,2446.13,4389.09,5218.618355,1239.1300048828125,49.4,47.96,30.1,186.0,1667.4,13904.0,-13718.0
2023-01-16,48555.0,3480.24,2493.53,4248.91,5158.128731,1236.5899658203125,49.4,47.96,30.1,186.0,1667.4,13904.0,-13718.0
2023-01-17,48560.0,3482.15,2509.52,4248.91,5076.566904,1240.7099609375,49.4,47.96,30.1,186.0,1667.4,13904.0,-13718.0
2023-01-18,48560.0,3457.32,2478.49,4248.91,5104.364245,1237.0,49.4,47.96,30.1,186.0,1667.4,13904.0,-13718.0
2023-01-19,48575.0,3507.56,2533.46,4248.91,5090.636821,1237.8800048828125,49.4,47.96,30.1,186.0,1667.4,13904.0,-13718.0
2023-01-20,48575.0,3462.76,2498.14,4248.91,5024.047106,1232.1800537109375,49.4,47.96,30.1,186.0,1667.4,13904.0,-13718.0
2023-01-23,48560.0,3460.29,2522.48,4306.49,4853.21662,1230.030029296875,49.4,47.96,30.1,186.0,1667.4,13904.0,-13718.0
2023-01-24,48565.0,3436.84,2523.4,4306.49,4713.328626,1229.280029296875,49.4,47.96,30.1,186.0,1667.4,13904.0,-13718.0
2023-01-25,48565.0,3423.38,2519.55,4306.49,4657.839913,1232.6600341796875,49.4,47.96,30.1,186.0,1667.4,13904.0,-13718.0
2023-01-26,48575.0,3374.77,2531.81,4306.49,4322.761072,1232.5899658203125,49.4,47.96,30.1,186.0,1667.4,13904.0,-13718.0
2023-01-27,48575.0,3378.27,2540.03,4306.49,4301.670857,1231.8499755859375,49.4,47.96,30.1,186.0,1667.4,13904.0,-13718.0
2023-01-30,48575.0,3404.28,2547.89,4397.07,4373.720915,1228.949951171875,49.4,47.96,30.1,186.0,1667.4,13904.0,-13718.0
2023-01-31,48580.0,3402.38,2545.16,4397.07,4377.210507,1231.5,49.4,47.96,30.1,186.0,1667.4,13904.0,-13718.0
2023-02-01,48565.0,3341.68,2514.13,4397.07,4206.179779,1232.1500244140625,60.2,58.44,31.2,261.0,661.8,7067.0,-6806.0
2023-02-02,41265.0,3356.21,2544.82,4397.07,4135.56007,1221.949951171875,60.2,58.44,31.2,261.0,661.8,7067.0,-6806.0
2023-02-03,41265.0,3309.67,2506.86,4397.07,4074.006867,1224.9000244140625,60.2,58.44,31.2,261.0,661.8,7067.0,-6806.0
2023-02-06,38495.0,3279.13,2492.17,4583.82,3936.331775,1246.75,60.2,58.44,31.2,261.0,661.8,7067.0,-6806.0
2023-02-07,38480.0,3282.26,2441.83,4583.82,4175.705917,1261.22998046875,60.2,58.44,31.2,261.0,661.8,7067.0,-6806.0
2023-02-08,38485.0,3285.18,2423.86,4583.82,4277.715814,1255.3499755859375,60.2,58.44,31.2,261.0,661.8,7067.0,-6806.0
2023-02-09,38500.0,3258.98,2444.93,4583.82,4033.200559,1260.469970703125,60.2,58.44,31.2,261.0,661.8,7067.0,-6806.0
2023-02-10,38500.0,3171.42,2439.3,4583.82,3615.288834,1264.550048828125,60.2,58.44,31.2,261.0,661.8,7067.0,-6806.0
2023-02-13,38495.0,3201.42,2438.71,4448.55,3788.739395,1266.8699951171875,60.2,58.44,31.2,261.0,661.8,7067.0,-6806.0
2023-02-14,38480.0,3154.43,2410.11,4448.55,3685.146397,1272.93994140625,60.2,58.44,31.2,261.0,661.8,7067.0,-6806.0
2023-02-15,35255.0,3146.94,2415.16,4448.55,3627.332627,1272.25,60.2,58.44,31.2,261.0,661.8,7067.0,-6806.0
2023-02-16,35270.0,3141.21,2401.22,4448.55,3659.626663,1283.719970703125,60.2,58.44,31.2,261.0,661.8,7067.0,-6806.0
2023-02-17,35265.0,3119.11,2401.27,4448.55,3554.254553,1288.9599609375,60.2,58.44,31.2,261.0,661.8,7067.0,-6806.0
2023-02-20,35260.0,3116.47,2407.22,4368.38,3535.500397,1293.9200439453125,60.2,58.44,31.2,261.0,661.8,7067.0,-6806.0
2023-02-21,35255.0,3141.62,2444.03,4368.38,3500.619331,1296.1099853515625,60.2,58.44,31.2,261.0,661.8,7067.0,-6806.0
2023-02-22,35260.0,3238.55,2492.21,4368.38,3750.299664,1305.8299560546875,60.2,58.44,31.2,261.0,661.8,7067.0,-6806.0
2023-02-23,33760.0,3231.17,2474.89,4368.38,3788.777101,1302.8299560546875,60.2,58.44,31.2,261.0,661.8,7067.0,-6806.0
2023-02-24,33760.0,3226.9,2455.12,4368.38,3854.770248,1298.0799560546875,60.2,58.44,31.2,261.0,661.8,7067.0,-6806.0
2023-02-27,33760.0,3182.5,2407.98,4208.33,3885.525296,1313.699951171875,60.2,58.44,31.2,261.0,661.8,7067.0,-6806.0
2023-02-28,33745.0,3157.81,2398.86,4208.33,3803.744788,1318.3499755859375,60.2,58.44,31.2,261.0,661.8,7067.0,-6806.0
2023-03-01,33745.0,3141.97,2395.27,4208.33,3740.965576,1321.5999755859375,67.68,65.71,23.4,316.0,925.2,10334.0,-10018.0
2023-03-02,33755.0,3196.63,2445.56,4208.33,3786.697991,1305.72998046875,67.68,65.71,23.4,316.0,925.2,10334.0,-10018.0
2023-03-03,33760.0,3187.85,2432.46,4208.33,3801.08581,1311.06005859375,67.68,65.71,23.4,316.0,925.2,10334.0,-10018.0
2023-03-06,33750.0,3179.37,2443.74,4047.55,3751.765385,1294.780029296875,67.68,65.71,23.4,316.0,925.2,10334.0,-10018.0
2023-03-07,33750.0,3127.15,2406.28,4047.55,3660.664493,1299.0,67.68,65.71,23.4,316.0,925.2,10334.0,-10018.0
2023-03-08,33750.0,3109.0,2402.69,4047.55,3588.817807,1317.9000244140625,67.68,65.71,23.4,316.0,925.2,10334.0,-10018.0
2023-03-09,33760.0,3098.91,2394.7,4047.55,3574.619654,1316.449951171875,67.68,65.71,23.4,316.0,925.2,10334.0,-10018.0
2023-03-10,33765.0,3096.55,2389.3,4047.55,3585.756117,1325.550048828125,67.68,65.71,23.4,316.0,925.2,10334.0,-10018.0
2023-03-13,33755.0,3105.37,2379.57,3861.72,3716.232458,1319.5400390625,67.68,65.71,23.4,316.0,925.2,10334.0,-10018.0
2023-03-14,33755.0,3088.14,2364.1,3861.72,3699.714692,1296.3800048828125,67.68,65.71,23.4,316.0,925.2,10334.0,-10018.0
2023-03-15,33755.0,3112.67,2404.41,3861.72,3642.678468,1304.5799560546875,67.68,65.71,23.4,316.0,925.2,10334.0,-10018.0
2023-03-16,33765.0,3051.51,2361.9,3861.72,3529.629533,1311.739990234375,67.68,65.71,23.4,316.0,925.2,10334.0,-10018.0
2023-03-17,33770.0,3030.1,2345.55,3861.72,3495.807207,1301.6199951171875,67.68,65.71,23.4,316.0,925.2,10334.0,-10018.0
2023-03-20,33755.0,3016.24,2355.28,3706.92,3429.804188,1307.6500244140625,67.68,65.71,23.4,316.0,925.2,10334.0,-10018.0
2023-03-21,33755.0,3013.67,2356.05,3706.92,3414.599585,1304.93994140625,67.68,65.71,23.4,316.0,925.2,10334.0,-10018.0
2023-03-22,33755.0,3024.77,2356.01,3706.92,3465.949856,1303.43994140625,67.68,65.71,23.4,316.0,925.2,10334.0,-10018.0
2023-03-23,33765.0,3027.3,2349.69,3706.92,3503.685908,1298.25,67.68,65.71,23.4,316.0,925.2,10334.0,-10018.0
2023-03-24,33765.0,3032.51,2353.77,3706.92,3511.407123,1286.2900390625,67.68,65.71,23.4,316.0,925.2,10334.0,-10018.0
2023-03-27,33750.0,3047.77,2354.04,3538.29,3628.368523,1294.8299560546875,67.68,65.71,23.4,316.0,925.2,10334.0,-10018.0
2023-03-28,33750.0,3074.6,2376.1,3538.29,3663.802919,1297.800048828125,67.68,65.71,23.4,316.0,925.2,10334.0,-10018.0
2023-03-29,34000.0,3082.02,2394.91,3538.29,3618.039334,1296.97998046875,67.68,65.71,23.4,316.0,925.2,10334.0,-10018.0
2023-03-30,34510.0,3121.33,2436.48,3538.29,3630.70126,1307.1300048828125,67.68,65.71,23.4,316.0,925.2,10334.0,-10018.0
2023-03-31,34510.0,3097.67,2425.2,3538.29,3565.057366,1296.5,67.68,65.71,23.4,316.0,925.2,10334.0,-10018.0
2023-04-03,34500.0,3131.59,2418.07,3268.6,3832.591023,1305.47998046875,66.97,65.02,1.5,90.0,1760.0,14953.0,-14863.0
2023-04-04,34495.0,3201.03,2429.47,3268.6,4129.76472,1308.050048828125,66.97,65.02,1.5,90.0,1760.0,14953.0,-14863.0
2023-04-05,34515.0,3142.26,2397.58,3268.6,3970.173589,1312.4100341796875,66.97,65.02,1.5,90.0,1760.0,14953.0,-14863.0
2023-04-06,34515.0,3105.86,2372.48,3268.6,3898.568789,1316.2099609375,66.97,65.02,1.5,90.0,1760.0,14953.0,-14863.0
2023-04-11,34495.0,3015.16,2302.46,3127.11,3801.586271,1320.8800048828125,66.97,65.02,1.5,90.0,1760.0,14953.0,-14863.0
2023-04-12,34490.0,2998.87,2293.07,3127.11,3760.822315,1322.0899658203125,66.97,65.02,1.5,90.0,1760.0,14953.0,-14863.0
2023-04-13,34500.0,2996.16,2294.1,3127.11,3742.365547,1322.8299560546875,66.97,65.02,1.5,90.0,1760.0,14953.0,-14863.0
2023-04-14,34500.0,2995.6,2321.1,3127.11,3615.416272,1301.4300537109375,66.97,65.02,1.5,90.0,1760.0,14953.0,-14863.0
2023-04-17,34490.0,2982.28,2345.83,2972.26,3489.284904,1303.3800048828125,66.97,65.02,1.5,90.0,1760.0,14953.0,-14863.0
2023-04-18,34490.0,2962.81,2332.16,2972.26,3452.843838,1316.0699462890625,66.97,65.02,1.5,90.0,1760.0,14953.0,-14863.0
2023-04-19,34488.0,2995.17,2360.0,2972.26,3492.200624,1315.9000244140625,66.97,65.02,1.5,90.0,1760.0,14953.0,-14863.0
2023-04-20,34500.0,3006.39,2337.58,2972.26,3639.432178,1326.760009765625,66.97,65.02,1.5,90.0,1760.0,14953.0,-14863.0
2023-04-21,34500.0,2994.94,2341.82,2972.26,3562.876601,1323.5999755859375,66.97,65.02,1.5,90.0,1760.0,14953.0,-14863.0
2023-04-24,34490.0,2943.65,2307.31,2788.89,3522.469715,1329.3800048828125,66.97,65.02,1.5,90.0,1760.0,14953.0,-14863.0
2023-04-25,34490.0,2901.08,2270.45,2788.89,3471.631988,1332.800048828125,66.97,65.02,1.5,90.0,1760.0,14953.0,-14863.0
2023-04-26,34490.0,2871.24,2233.95,2788.89,3501.232498,1341.0,66.97,65.02,1.5,90.0,1760.0,14953.0,-14863.0
2023-04-27,34505.0,2866.28,2231.46,2788.89,3487.425618,1337.8299560546875,66.97,65.02,1.5,90.0,1760.0,14953.0,-14863.0
2023-04-28,34505.0,2849.92,2224.21,2788.89,3437.714439,1339.3900146484375,66.97,65.02,1.5,90.0,1760.0,14953.0,-14863.0
2023-05-02,34485.0,2862.26,2244.74,2774.83,3414.393141,1342.7900390625,68.49,66.49,67.9,815.0,1331.1,17036.0,-16221.0
2023-05-03,34485.0,2870.91,2248.14,2774.83,3442.180947,1342.300048828125,68.49,66.49,67.9,815.0,1331.1,17036.0,-16221.0
2023-05-04,34500.0,2846.23,2239.25,2774.83,3359.178775,1335.22998046875,68.49,66.49,67.9,815.0,1331.1,17036.0,-16221.0
2023-05-05,34505.0,2794.25,2224.52,2774.83,3169.908696,1320.1500244140625,68.49,66.49,67.9,815.0,1331.1,17036.0,-16221.0
2023-05-09,34485.0,2788.36,2208.19,2822.89,3192.086942,1322.4100341796875,68.49,66.49,67.9,815.0,1331.1,17036.0,-16221.0
2023-05-10,34485.0,2818.59,2243.03,2822.89,3192.263066,1326.050048828125,68.49,66.49,67.9,815.0,1331.1,17036.0,-16221.0
2023-05-11,34495.0,2778.14,2217.49,2822.89,3106.731538,1318.050048828125,68.49,66.49,67.9,815.0,1331.1,17036.0,-16221.0
2023-05-12,34500.0,2728.28,2174.83,2822.89,3046.353614,1329.8800048828125,68.49,66.49,67.9,815.0,1331.1,17036.0,-16221.0
2023-05-15,34485.0,2727.41,2155.01,2981.33,3071.660472,1341.52001953125,68.49,66.49,67.9,815.0,1331.1,17036.0,-16221.0
2023-05-16,34485.0,2753.67,2181.93,2981.33,3084.937737,1335.4000244140625,68.49,66.49,67.9,815.0,1331.1,17036.0,-16221.0
2023-05-17,34485.0,2727.59,2158.77,2981.33,3057.287614,1342.4300537109375,68.49,66.49,67.9,815.0,1331.1,17036.0,-16221.0
2023-05-18,34490.0,2758.08,2180.89,2981.33,3109.285345,1334.1500244140625,68.49,66.49,67.9,815.0,1331.1,17036.0,-16221.0
2023-05-19,34495.0,2748.38,2199.85,2981.33,2988.426836,1334.739990234375,68.49,66.49,67.9,815.0,1331.1,17036.0,-16221.0
2023-05-22,34485.0,2763.48,2197.61,3164.93,3011.729296,1324.2099609375,68.49,66.49,67.9,815.0,1331.1,17036.0,-16221.0
2023-05-23,34485.0,2739.61,2168.7,3164.93,3016.54481,1313.8299560546875,68.49,66.49,67.9,815.0,1331.1,17036.0,-16221.0
2023-05-24,34485.0,2695.05,2124.2,3164.93,2989.566411,1319.8399658203125,68.49,66.49,67.9,815.0,1331.1,17036.0,-16221.0
2023-05-25,29765.0,2646.0,2110.22,3164.93,2821.938354,1318.52001953125,68.49,66.49,67.9,815.0,1331.1,17036.0,-16221.0
2023-05-26,29755.0,2611.3,2094.96,3164.93,2727.719343,1330.8900146484375,68.49,66.49,67.9,815.0,1331.1,17036.0,-16221.0
2023-05-30,29085.0,2653.85,2139.97,3405.62,2685.83075,1324.5899658203125,68.49,66.49,67.9,815.0,1331.1,17036.0,-16221.0
2023-05-31,29085.0,2641.76,2144.46,3405.62,2619.848356,1319.7900390625,68.49,66.49,67.9,815.0,1331.1,17036.0,-16221.0
2023-06-01,29090.0,2626.26,2119.67,3405.62,2642.027515,1321.739990234375,73.9,71.75,56.0,1051.0,1070.8,8503.0,-7452.0
2023-06-02,29095.0,2648.7,2158.68,3405.62,2597.768074,1312.8499755859375,73.9,71.75,56.0,1051.0,1070.8,8503.0,-7452.0
2023-06-05,29085.0,2685.71,2186.29,3392.88,2655.878807,1305.1400146484375,73.9,71.75,56.0,1051.0,1070.8,8503.0,-7452.0
2023-06-06,29085.0,2709.52,2174.69,3392.88,2791.987912,1299.7900390625,73.9,71.75,56.0,1051.0,1070.8,8503.0,-7452.0
2023-06-07,29085.0,2700.24,2180.64,3392.88,2731.325519,1299.199951171875,73.9,71.75,56.0,1051.0,1070.8,8503.0,-7452.0
2023-06-08,29090.0,2717.73,2190.62,3392.88,2768.632529,1308.3399658203125,73.9,71.75,56.0,1051.0,1070.8,8503.0,-7452.0
2023-06-09,29095.0,2729.69,2196.56,3392.88,2797.463401,1296.3299560546875,73.9,71.75,56.0,1051.0,1070.8,8503.0,-7452.0
2023-06-12,29085.0,2759.16,2232.07,3381.6,2796.706802,1286.68994140625,73.9,71.75,56.0,1051.0,1070.8,8503.0,-7452.0
2023-06-13,29085.0,2729.98,2212.32,3381.6,2745.092278,1284.5799560546875,73.9,71.75,56.0,1051.0,1070.8,8503.0,-7452.0
2023-06-14,29085.0,2735.97,2224.68,3381.6,2726.616677,1267.6199951171875,73.9,71.75,56.0,1051.0,1070.8,8503.0,-7452.0
2023-06-15,29095.0,2758.63,2251.38,3381.6,2727.130196,1273.989990234375,73.9,71.75,56.0,1051.0,1070.8,8503.0,-7452.0
2023-06-16,29095.0,2787.96,2267.06,3381.6,2792.55042,1270.050048828125,73.9,71.75,56.0,1051.0,1070.8,8503.0,-7452.0
2023-06-19,29085.0,2787.03,2281.75,3437.73,2724.583229,1276.31005859375,73.9,71.75,56.0,1051.0,1070.8,8503.0,-7452.0
2023-06-20,29085.0,2777.01,2269.88,3437.73,2724.31575,1283.239990234375,73.9,71.75,56.0,1051.0,1070.8,8503.0,-7452.0
2023-06-21,29085.0,2765.35,2254.05,3437.73,2730.891722,1287.5400390625,73.9,71.75,56.0,1051.0,1070.8,8503.0,-7452.0
2023-06-22,29095.0,2747.14,2236.75,3437.73,2716.157405,1288.3800048828125,73.9,71.75,56.0,1051.0,1070.8,8503.0,-7452.0
2023-06-23,29100.0,2792.69,2262.36,3437.73,2813.208021,1298.2099609375,73.9,71.75,56.0,1051.0,1070.8,8503.0,-7452.0
2023-06-26,29085.0,2755.28,2224.72,3450.69,2787.397887,1307.6700439453125,73.9,71.75,56.0,1051.0,1070.8,8503.0,-7452.0
2023-06-27,29085.0,2730.1,2202.06,3450.69,2762.848294,1302.6600341796875,73.9,71.75,56.0,1051.0,1070.8,8503.0,-7452.0
2023-06-28,29085.0,2757.18,2222.9,3450.69,2801.635794,1296.5999755859375,73.9,71.75,56.0,1051.0,1070.8,8503.0,-7452.0
2023-06-29,29095.0,2759.3,2215.49,3450.69,2836.730498,1309.010009765625,73.9,71.75,56.0,1051.0,1070.8,8503.0,-7452.0
2023-06-30,30960.0,2749.5,2197.34,3450.69,2860.806659,1323.0699462890625,73.9,71.75,56.0,1051.0,1070.8,8503.0,-7452.0
2023-07-03,32980.0,2770.93,2207.25,3437.29,2917.921416,1315.300048828125,72.42,70.31,113.6,463.0,522.2,7898.0,-7435.0
2023-07-04,32980.0,2793.33,2214.48,3437.29,2984.084467,1306.0999755859375,72.42,70.31,113.6,463.0,522.2,7898.0,-7435.0
2023-07-05,32980.0,2779.73,2214.93,3437.29,2927.532739,1295.5,72.42,70.31,113.6,463.0,522.2,7898.0,-7435.0
2023-07-06,32990.0,2766.04,2201.27,3437.29,2916.792337,1302.969970703125,72.42,70.31,113.6,463.0,522.2,7898.0,-7435.0
2023-07-07,32995.0,2756.82,2216.38,3437.29,2831.281083,1309.219970703125,72.42,70.31,113.6,463.0,522.2,7898.0,-7435.0
2023-07-10,32980.0,2740.47,2201.8,3449.55,2809.299315,1297.3699951171875,72.42,70.31,113.6,463.0,522.2,7898.0,-7435.0
2023-07-11,32980.0,2718.04,2196.43,3449.55,2738.821595,1299.5400390625,72.42,70.31,113.6,463.0,522.2,7898.0,-7435.0
2023-07-12,32980.0,2722.42,2210.04,3449.55,2714.266158,1291.510009765625,72.42,70.31,113.6,463.0,522.2,7898.0,-7435.0
2023-07-13,32990.0,2718.31,2226.43,3449.55,2649.787312,1274.699951171875,72.42,70.31,113.6,463.0,522.2,7898.0,-7435.0
2023-07-14,32995.0,2762.43,2286.04,3449.55,2640.247865,1266.8299560546875,72.42,70.31,113.6,463.0,522.2,7898.0,-7435.0
2023-07-17,32975.0,2793.67,2293.79,3444.73,2732.982132,1268.3399658203125,72.42,70.31,113.6,463.0,522.2,7898.0,-7435.0
2023-07-18,32975.0,2771.41,2260.74,3444.73,2746.195396,1265.449951171875,72.42,70.31,113.6,463.0,522.2,7898.0,-7435.0
2023-07-19,32975.0,2782.4,2249.87,3444.73,2819.597655,1264.93994140625,72.42,70.31,113.6,463.0,522.2,7898.0,-7435.0
2023-07-20,32985.0,2776.26,2234.97,3444.73,2841.407939,1265.0899658203125,72.42,70.31,113.6,463.0,522.2,7898.0,-7435.0
2023-07-21,32990.0,2840.94,2272.72,3444.73,2975.601883,1278.4000244140625,72.42,70.31,113.6,463.0,522.2,7898.0,-7435.0
2023-07-24,32975.0,2801.44,2253.77,3359.08,2905.674682,1285.6500244140625,72.42,70.31,113.6,463.0,522.2,7898.0,-7435.0
2023-07-25,32975.0,2804.18,2255.34,3359.08,2911.511131,1280.530029296875,72.42,70.31,113.6,463.0,522.2,7898.0,-7435.0
2023-07-26,32975.0,2896.33,2292.11,3359.08,3158.721043,1274.1199951171875,72.42,70.31,113.6,463.0,522.2,7898.0,-7435.0
2023-07-27,32985.0,2899.2,2293.79,3359.08,3164.976716,1275.1700439453125,72.42,70.31,113.6,463.0,522.2,7898.0,-7435.0
2023-07-28,32990.0,2851.62,2297.26,3359.08,2956.456367,1283.8800048828125,72.42,70.31,113.6,463.0,522.2,7898.0,-7435.0
2023-07-31,32975.0,2807.7,2280.77,3230.12,2876.141234,1272.3900146484375,72.42,70.31,113.6,463.0,522.2,7898.0,-7435.0
2023-08-01,32975.0,2804.31,2292.26,3230.12,2827.752685,1277.9300537109375,59.31,57.59,22.0,226.0,964.4,12668.0,-12441.0
2023-08-02,32975.0,2814.61,2314.91,3230.12,2799.156284,1289.050048828125,59.31,57.59,22.0,226.0,964.4,12668.0,-12441.0
2023-08-03,32985.0,2824.78,2280.98,3230.12,2937.258495,1295.3699951171875,59.31,57.59,22.0,226.0,964.4,12668.0,-12441.0
2023-08-04,32990.0,2790.99,2250.5,3230.12,2899.566925,1296.4000244140625,59.31,57.59,22.0,226.0,964.4,12668.0,-12441.0
2023-08-07,32975.0,2777.1,2253.26,3091.46,2880.787138,1303.050048828125,59.31,57.59,22.0,226.0,964.4,12668.0,-12441.0
2023-08-08,32975.0,2745.52,2193.84,3091.46,2941.393249,1307.75,59.31,57.59,22.0,226.0,964.4,12668.0,-12441.0
2023-08-09,32975.0,2721.91,2162.66,3091.46,2947.177943,1316.6700439453125,59.31,57.59,22.0,226.0,964.4,12668.0,-12441.0
2023-08-10,32985.0,2740.73,2172.4,3091.46,2992.122459,1313.6400146484375,59.31,57.59,22.0,226.0,964.4,12668.0,-12441.0
2023-08-11,32990.0,2749.27,2178.22,3091.46,3007.993458,1318.3299560546875,59.31,57.59,22.0,226.0,964.4,12668.0,-12441.0
2023-08-14,32975.0,2736.67,2152.73,3107.99,3035.602311,1329.6099853515625,59.31,57.59,22.0,226.0,964.4,12668.0,-12441.0
2023-08-15,32975.0,2718.63,2137.24,3107.99,3012.857191,1334.739990234375,59.31,57.59,22.0,226.0,964.4,12668.0,-12441.0
2023-08-16,32975.0,2712.11,2125.89,3107.99,3024.366514,1338.739990234375,59.31,57.59,22.0,226.0,964.4,12668.0,-12441.0
2023-08-17,32985.0,2717.35,2131.29,3107.99,3027.854665,1343.3299560546875,59.31,57.59,22.0,226.0,964.4,12668.0,-12441.0
2023-08-18,32985.0,2743.87,2161.43,3107.99,3035.686964,1339.0799560546875,59.31,57.59,22.0,226.0,964.4,12668.0,-12441.0
2023-08-21,32975.0,2747.43,2162.18,2910.93,3117.060538,1339.1700439453125,59.31,57.59,22.0,226.0,964.4,12668.0,-12441.0
2023-08-22,32975.0,2752.78,2162.49,2910.93,3138.96396,1339.739990234375,59.31,57.59,22.0,226.0,964.4,12668.0,-12441.0
2023-08-23,32970.0,2801.61,2204.42,2910.93,3202.003856,1339.68994140625,59.31,57.59,22.0,226.0,964.4,12668.0,-12441.0
2023-08-24,32985.0,2815.03,2230.91,2910.93,3166.591137,1327.780029296875,59.31,57.59,22.0,226.0,964.4,12668.0,-12441.0
2023-08-25,32990.0,2807.65,2233.12,2910.93,3127.478283,1326.6199951171875,59.31,57.59,22.0,226.0,964.4,12668.0,-12441.0
2023-08-29,32975.0,2807.06,2234.87,2716.2,3194.190173,1322.8199462890625,59.31,57.59,22.0,226.0,964.4,12668.0,-12441.0
2023-08-30,32975.0,2797.39,2226.49,2716.2,3181.63744,1321.0699462890625,59.31,57.59,22.0,226.0,964.4,12668.0,-12441.0
2023-08-31,32990.0,2799.77,2242.3,2716.2,3136.957248,1323.030029296875,59.31,57.59,22.0,226.0,964.4,12668.0,-12441.0
2023-09-01,32985.0,2820.71,2259.74,2716.2,3166.562251,1324.6400146484375,62.9,61.07,150.7,2001.0,1171.6,16067.0,-14066.0
2023-09-04,32980.0,2851.56,2290.12,2671.36,3213.03131,1317.4599609375,62.9,61.07,150.7,2001.0,1171.6,16067.0,-14066.0
2023-09-05,32980.0,2848.91,2273.15,2671.36,3259.59074,1317.949951171875,62.9,61.07,150.7,2001.0,1171.6,16067.0,-14066.0
2023-09-06,32980.0,2879.35,2277.44,2671.36,3376.643541,1331.72998046875,62.9,61.07,150.7,2001.0,1171.6,16067.0,-14066.0
2023-09-07,32985.0,2870.5,2279.32,2671.36,3330.499698,1333.4599609375,62.9,61.07,150.7,2001.0,1171.6,16067.0,-14066.0
2023-09-08,32985.0,2841.2,2251.77,2671.36,3299.547748,1334.02001953125,62.9,61.07,150.7,2001.0,1171.6,16067.0,-14066.0
