기준일,기준가격,광물종합지수,메이저금속지수,환율,시장전망지표,무역수지,수출 중량,수출 금액,수입 중량,수입 금액,수급안정화지수
2021-06-09,18088,2407.510943,2494.113774,1116.890015,12.57,-26962,0,0,311072.1,26962,12.08
2021-06-10,17783,2436.458355,2523.494802,1116.410034,12.57,-26962,0,0,311072.1,26962,12.08
2021-06-11,18303,2452.915918,2519.403176,1111.26001,12.57,-26962,0,0,311072.1,26962,12.08
2021-06-14,18276,2498.367968,2567.594194,1115.550049,12.57,-26962,0,0,311072.1,26962,12.08
2021-06-15,17909,2496.551463,2564.669309,1116.319946,12.57,-26962,0,0,311072.1,26962,12.08
2021-06-16,17483,2466.150328,2519.217035,1116.030029,12.57,-26962,0,0,311072.1,26962,12.08
2021-06-17,17287,2465.56547,2507.49053,1131.949951,12.57,-26962,0,0,311072.1,26962,12.08
2021-06-18,17320,2460.78941,2487.109064,1133.540039,12.57,-26962,0,0,311072.1,26962,12.08
2021-06-21,17310,2453.776789,2458.007353,1134.25,12.57,-26962,0,0,311072.1,26962,12.08
2021-06-22,17701,2421.023478,2414.755282,1130.339966,12.57,-26962,0,0,311072.1,26962,12.08
2021-06-23,17867,2429.371251,2417.7612,1132.51001,12.57,-26962,0,0,311072.1,26962,12.08
2021-06-24,18192,2459.435097,2444.398586,1132.609985,12.57,-26962,0,0,311072.1,26962,12.08
2021-06-25,18611,2489.125328,2468.553878,1130.800049,12.57,-26962,0,0,311072.1,26962,12.08
2021-06-28,18358,2513.630383,2491.645297,1125.339966,12.57,-26962,0,0,311072.1,26962,12.08
2021-06-29,18213,2493.107224,2492.771949,1129.040039,12.57,-26962,0,0,311072.1,26962,12.08
2021-06-30,18450,2502.320961,2507.107383,1130.51001,12.57,-26962,0,0,311072.1,26962,12.08
2021-07-01,18082,2494.018102,2514.09735,1129.599976,11.75,-31012,35.1,15,292084,31027,11.3
2021-07-02,18141,2493.491316,2498.480242,1132.410034,11.75,-31012,35.1,15,292084,31027,11.3
2021-07-05,18370,2502.960118,2503.772919,1129.77002,11.75,-31012,35.1,15,292084,31027,11.3
2021-07-06,18541,2544.846667,2543.481563,1129.439941,11.75,-31012,35.1,15,292084,31027,11.3
2021-07-07,18309,2541.783908,2565.22469,1135.47998,11.75,-31012,35.1,15,292084,31027,11.3
2021-07-08,18180,2520.210657,2546.717262,1140.52002,11.75,-31012,35.1,15,292084,31027,11.3
2021-07-09,18673,2498.536723,2499.937415,1146.280029,11.75,-31012,35.1,15,292084,31027,11.3
2021-07-12,18566,2483.036305,2517.428488,1144.310059,11.75,-31012,35.1,15,292084,31027,11.3
2021-07-13,18785,2481.488963,2507.134563,1141.099976,11.75,-31012,35.1,15,292084,31027,11.3
2021-07-14,18689,2514.98717,2525.436194,1148.699951,11.75,-31012,35.1,15,292084,31027,11.3
2021-07-15,18695,2538.227519,2535.961052,1143.410034,11.75,-31012,35.1,15,292084,31027,11.3
2021-07-16,18895,2547.131936,2537.773862,1140.119995,11.75,-31012,35.1,15,292084,31027,11.3
2021-07-19,18866,2578.960621,2558.634347,1141.5,11.75,-31012,35.1,15,292084,31027,11.3
2021-07-20,18570,2558.310606,2517.415782,1150.069946,11.75,-31012,35.1,15,292084,31027,11.3
2021-07-21,18382,2547.505947,2510.533925,1147.47998,11.75,-31012,35.1,15,292084,31027,11.3
2021-07-22,18870,2548.877636,2507.019561,1148.689941,11.75,-31012,35.1,15,292084,31027,11.3
2021-07-23,19267,2533.774224,2501.355015,1149.910034,11.75,-31012,35.1,15,292084,31027,11.3
2021-07-26,19482,2545.530409,2514.584462,1151.119995,11.75,-31012,35.1,15,292084,31027,11.3
2021-07-27,19368,2572.042436,2537.51711,1151.76001,11.75,-31012,35.1,15,292084,31027,11.3
2021-07-28,19583,2577.70537,2538.391296,1153.560059,11.75,-31012,35.1,15,292084,31027,11.3
2021-07-29,19769,2587.23806,2542.285055,1149.410034,11.75,-31012,35.1,15,292084,31027,11.3
2021-07-30,19892,2604.019229,2557.982907,1142.119995,11.75,-31012,35.1,15,292084,31027,11.3
2021-08-02,19725,2610.779956,2543.599828,1150.930054,9.43,-38193,0,0,355608,38193,9.07
2021-08-03,19324,2609.217786,2544.327242,1149.560059,9.43,-38193,0,0,355608,38193,9.07
2021-08-04,19448,2591.609331,2525.443674,1148.579956,9.43,-38193,0,0,355608,38193,9.07
2021-08-05,19279,2593.787883,2516.580542,1144.060059,9.43,-38193,0,0,355608,38193,9.07
2021-08-06,19533,2579.166163,2472.146473,1143.119995,9.43,-38193,0,0,355608,38193,9.07
2021-08-09,18748,2608.60048,2488.821949,1144.920044,9.43,-38193,0,0,355608,38193,9.07
2021-08-10,18718,2600.334859,2439.912966,1145.890015,9.43,-38193,0,0,355608,38193,9.07
2021-08-11,18885,2583.193494,2425.779731,1152.47998,9.43,-38193,0,0,355608,38193,9.07
2021-08-12,19540,2588.317173,2443.224032,1152.849976,9.43,-38193,0,0,355608,38193,9.07
2021-08-13,19650,2607.986668,2455.744731,1162.060059,9.43,-38193,0,0,355608,38193,9.07
2021-08-16,19505,2611.001738,2452.157182,1161.380005,9.43,-38193,0,0,355608,38193,9.07
2021-08-17,19470,2623.611668,2461.411956,1164.5,9.43,-38193,0,0,355608,38193,9.07
2021-08-18,19019,2601.482515,2447.030241,1176.449951,9.43,-38193,0,0,355608,38193,9.07
2021-08-19,18476,2577.312,2398.323036,1169.680054,9.43,-38193,0,0,355608,38193,9.07
2021-08-20,18569,2483.061895,2275.368777,1175.390015,9.43,-38193,0,0,355608,38193,9.07
2021-08-23,18895,2510.761269,2322.364574,1174.23999,9.43,-38193,0,0,355608,38193,9.07
2021-08-24,19065,2538.973392,2341.516779,1167.609985,9.43,-38193,0,0,355608,38193,9.07
2021-08-25,19225,2596.592887,2394.61746,1163.469971,9.43,-38193,0,0,355608,38193,9.07
2021-08-26,18868,2620.763682,2416.424754,1163.329956,9.43,-38193,0,0,355608,38193,9.07
2021-08-27,18914,2629.343996,2416.700668,1170,9.43,-38193,0,0,355608,38193,9.07
2021-08-31,19513,2662.61886,2444.337672,1165.51001,9.43,-38193,0,0,355608,38193,9.07
2021-09-01,19541,2676.096434,2455.733708,1158.410034,9.44,-39324,0,0,365787,39324,9.08
2021-09-02,19365,2641.074184,2392.104094,1155.280029,9.44,-39324,0,0,365787,39324,9.08
2021-09-03,19494,2658.014736,2394.149149,1157.130005,9.44,-39324,0,0,365787,39324,9.08
2021-09-06,19640,2684.488698,2405.719626,1154.75,9.44,-39324,0,0,365787,39324,9.08
2021-09-07,19555,2668.408453,2375.194113,1155.540039,9.44,-39324,0,0,365787,39324,9.08
2021-09-08,19725,2680.220681,2389.905286,1161,9.44,-39324,0,0,365787,39324,9.08
2021-09-09,20240,2672.456711,2373.440877,1166.48999,9.44,-39324,0,0,365787,39324,9.08
2021-09-10,20375,2687.380082,2387.020987,1169.130005,9.44,-39324,0,0,365787,39324,9.08
2021-09-13,19930,2733.659123,2420.006191,1169.380005,9.44,-39324,0,0,365787,39324,9.08
2021-09-14,19640,2727.331208,2404.780479,1171.109985,9.44,-39324,0,0,365787,39324,9.08
2021-09-15,19850,2678.343643,2349.068872,1170.800049,9.44,-39324,0,0,365787,39324,9.08
2021-09-16,19530,2670.8981,2337.809399,1165.219971,9.44,-39324,0,0,365787,39324,9.08
2021-09-17,20060,2627.354807,2288.537777,1174.420044,9.44,-39324,0,0,365787,39324,9.08
2021-09-20,19080,2638.483063,2280.239178,1181.109985,9.44,-39324,0,0,365787,39324,9.08
2021-09-21,18910,2572.472455,2184.622732,1186.319946,9.44,-39324,0,0,365787,39324,9.08
2021-09-22,19080,2568.787705,2184.369788,1182.920044,9.44,-39324,0,0,365787,39324,9.08
2021-09-23,19235,2665.196685,2283.079841,1181.030029,9.44,-39324,0,0,365787,39324,9.08
2021-09-24,19180,2704.062986,2297.02232,1174.699951,9.44,-39324,0,0,365787,39324,9.08
2021-09-27,18910,2718.900965,2310.465021,1179.199951,9.44,-39324,0,0,365787,39324,9.08
2021-09-28,18620,2780.847605,2347.107834,1176.959961,9.44,-39324,0,0,365787,39324,9.08
2021-09-29,18625,2766.002893,2309.995439,1186.890015,9.44,-39324,0,0,365787,39324,9.08
2021-09-30,18180,2785.211482,2318.195122,1187.430054,9.44,-39324,0,0,365787,39324,9.08
2021-10-01,18125,2773.673687,2304.040578,1183.719971,9.15,-27437,0,0,175318.9,27437,8.79
2021-10-04,18140,2801.897615,2297.897703,1180,9.15,-27437,0,0,175318.9,27437,8.79
2021-10-05,17800,2871.467901,2323.316196,1183.780029,9.15,-27437,0,0,175318.9,27437,8.79
2021-10-06,18095,2903.935672,2307.907893,1187.170044,9.15,-27437,0,0,175318.9,27437,8.79
2021-10-07,18240,2823.032618,2309.528188,1191.380005,9.15,-27437,0,0,175318.9,27437,8.79
2021-10-08,18870,2823.655069,2324.36201,1191.150024,9.15,-27437,0,0,175318.9,27437,8.79
2021-10-11,19420,2860.247889,2371.276826,1195.579956,9.15,-27437,0,0,175318.9,27437,8.79
2021-10-12,19375,2994.413641,2481.412335,1195.800049,9.15,-27437,0,0,175318.9,27437,8.79
2021-10-13,19235,3015.549436,2470.630427,1196.890015,9.15,-27437,0,0,175318.9,27437,8.79
2021-10-14,19290,3007.404935,2472.114555,1186.709961,9.15,-27437,0,0,175318.9,27437,8.79
2021-10-15,19860,3044.024671,2526.225692,1182.130005,9.15,-27437,0,0,175318.9,27437,8.79
2021-10-18,20215,3086.644397,2589.227444,1181.790039,9.15,-27437,0,0,175318.9,27437,8.79
2021-10-19,20455,3073.746503,2592.096311,1185.680054,9.15,-27437,0,0,175318.9,27437,8.79
2021-10-20,20035,3045.634074,2595.008117,1175.650024,9.15,-27437,0,0,175318.9,27437,8.79
2021-10-21,20530,2961.035323,2525.349385,1174.589966,9.15,-27437,0,0,175318.9,27437,8.79
2021-10-22,20355,2817.93646,2480.003196,1176.550049,9.15,-27437,0,0,175318.9,27437,8.79
2021-10-25,20135,2837.518884,2468.72304,1176.540039,9.15,-27437,0,0,175318.9,27437,8.79
2021-10-26,20495,2875.983966,2466.621135,1167.060059,9.15,-27437,0,0,175318.9,27437,8.79
2021-10-27,19850,2869.244214,2454.413793,1167.329956,9.15,-27437,0,0,175318.9,27437,8.79
2021-10-28,19825,2774.196109,2393.259811,1172.170044,9.15,-27437,0,0,175318.9,27437,8.79
2021-10-29,19480,2696.182048,2366.358376,1167.369995,9.15,-27437,0,0,175318.9,27437,8.79
2021-11-01,19650,2614.225342,2341.191492,1174.380005,8.22,-42893,0,0,343960,42893,7.9
2021-11-02,19825,2555.863993,2320.570613,1176.569946,8.22,-42893,0,0,343960,42893,7.9
2021-11-03,19780,2513.569325,2267.129609,1178.040039,8.22,-42893,0,0,343960,42893,7.9
2021-11-04,19590,2613.691474,2296.321553,1179.339966,8.22,-42893,0,0,343960,42893,7.9
2021-11-05,19270,2583.233885,2275.170823,1185.829956,8.22,-42893,0,0,343960,42893,7.9
2021-11-08,19625,2519.596197,2189.788243,1180.5,8.22,-42893,0,0,343960,42893,7.9
2021-11-09,19720,2570.266197,2216.628996,1199.859985,8.22,-42893,0,0,343960,42893,7.9
2021-11-10,19635,2561.416789,2232.350392,1177.5,8.22,-42893,0,0,343960,42893,7.9
2021-11-11,19850,2496.748825,2188.825499,1184.140015,8.22,-42893,0,0,343960,42893,7.9
2021-11-12,19950,2541.758019,2239.727723,1183.109985,8.22,-42893,0,0,343960,42893,7.9
2021-11-15,19950,2527.245722,2229.940127,1179.109985,8.22,-42893,0,0,343960,42893,7.9
2021-11-16,19675,2507.206329,2225.563095,1183.51001,8.22,-42893,0,0,343960,42893,7.9
2021-11-17,19575,2495.09592,2202.01777,1184.050049,8.22,-42893,0,0,343960,42893,7.9
2021-11-18,19295,2487.831012,2193.873771,1181.22998,8.22,-42893,0,0,343960,42893,7.9
2021-11-19,19980,2473.064842,2157.888464,1182.900024,8.22,-42893,0,0,343960,42893,7.9
2021-11-22,20270,2519.134495,2210.382081,1191.630005,8.22,-42893,0,0,343960,42893,7.9
2021-11-23,20590,2569.466881,2243.134085,1189.5,8.22,-42893,0,0,343960,42893,7.9
2021-11-24,21135,2639.723671,2293.911759,1189.949951,8.22,-42893,0,0,343960,42893,7.9
2021-11-25,21075,2694.698885,2320.620904,1187.880005,8.22,-42893,0,0,343960,42893,7.9
2021-11-26,20235,2719.04557,2334.336805,1190.219971,8.22,-42893,0,0,343960,42893,7.9
2021-11-29,20350,2623.529398,2242.617294,1194.609985,8.22,-42893,0,0,343960,42893,7.9
2021-11-30,20190,2614.140691,2297.73292,1190.73999,8.22,-42893,0,0,343960,42893,7.9
2021-12-01,20410,2541.768626,2279.832771,1182.859985,10.56,-42275,0,0,352606,42275,10.16
2021-12-02,20190,2591.556008,2293.906522,1177.109985,10.56,-42275,0,0,352606,42275,10.16
2021-12-03,20290,2582.82628,2269.652724,1176.77002,10.56,-42275,0,0,352606,42275,10.16
2021-12-06,19980,2567.712423,2268.220339,1183.140015,10.56,-42275,0,0,352606,42275,10.16
2021-12-07,20305,2540.28312,2252.073658,1180.560059,10.56,-42275,0,0,352606,42275,10.16
2021-12-08,20430,2608.197169,2313.868158,1176.839966,10.56,-42275,0,0,352606,42275,10.16
2021-12-09,19975,2636.943301,2313.891043,1172.560059,10.56,-42275,0,0,352606,42275,10.16
2021-12-10,19960,2632.723096,2307.081757,1177.329956,10.56,-42275,0,0,352606,42275,10.16
2021-12-13,19905,2635.997773,2296.119992,1178.969971,10.56,-42275,0,0,352606,42275,10.16
2021-12-14,19750,2673.43959,2341.960243,1185.099976,10.56,-42275,0,0,352606,42275,10.16
2021-12-15,19330,2672.389989,2316.168508,1184.22998,10.56,-42275,0,0,352606,42275,10.16
2021-12-16,19585,2646.846579,2281.265838,1184.400024,10.56,-42275,0,0,352606,42275,10.16
2021-12-17,19840,2722.594468,2339.776221,1186.150024,10.56,-42275,0,0,352606,42275,10.16
2021-12-20,19370,2760.427416,2374.798913,1186.390015,10.56,-42275,0,0,352606,42275,10.16
2021-12-21,19750,2769.444626,2368.169215,1190.119995,10.56,-42275,0,0,352606,42275,10.16
2021-12-22,19985,2796.794118,2407.277758,1191.27002,10.56,-42275,0,0,352606,42275,10.16
2021-12-23,20180,2809.228196,2436.445286,1187.77002,10.56,-42275,0,0,352606,42275,10.16
2021-12-24,20295,2801.467793,2452.027969,1185.5,10.56,-42275,0,0,352606,42275,10.16
2021-12-29,20320,2771.694355,2427.982121,1187.849976,10.56,-42275,0,0,352606,42275,10.16
2021-12-30,20700,2734.570114,2422.728012,1183.670044,10.56,-42275,0,0,352606,42275,10.16
2021-12-31,20925,2732.838089,2436.649303,1189.890015,10.56,-42275,0,0,352606,42275,10.16
2022-01-04,20730,2767.365497,2447.373901,1194.680054,9.16,-21087,0,0,187410.1,21087,8.81
2022-01-05,20900,2788.914006,2448.227214,1196.5,9.16,-21087,0,0,187410.1,21087,8.81
2022-01-06,20480,2811.658547,2474.135864,1199.25,9.16,-21087,0,0,187410.1,21087,8.81
2022-01-07,20725,2875.717955,2480.646669,1205.780029,9.16,-21087,0,0,187410.1,21087,8.81
2022-01-10,21045,2875.854446,2495.309217,1196.880005,9.16,-21087,0,0,187410.1,21087,8.81
2022-01-11,21680,2858.528465,2497.154505,1198.089966,9.16,-21087,0,0,187410.1,21087,8.81
2022-01-12,22200,2861.429867,2511.748832,1189.430054,9.16,-21087,0,0,187410.1,21087,8.81
2022-01-13,22130,2928.586903,2573.742777,1185.880005,9.16,-21087,0,0,187410.1,21087,8.81
2022-01-14,22850,2977.096807,2566.333075,1186.609985,9.16,-21087,0,0,187410.1,21087,8.81
2022-01-17,22475,2995.19195,2546.102799,1188.959961,9.16,-21087,0,0,187410.1,21087,8.81
2022-01-18,22740,3016.314728,2522.153887,1190.060059,9.16,-21087,0,0,187410.1,21087,8.81
2022-01-19,22795,3023.556327,2535.951273,1192.97998,9.16,-21087,0,0,187410.1,21087,8.81
2022-01-20,23900,3053.123453,2569.339617,1188.160034,9.16,-21087,0,0,187410.1,21087,8.81
2022-01-21,24000,3071.471499,2625.365838,1192.430054,9.16,-21087,0,0,187410.1,21087,8.81
2022-01-24,23500,3110.784265,2636.428989,1191.5,9.16,-21087,0,0,187410.1,21087,8.81
2022-01-25,22535,3086.856265,2591.107481,1195.660034,9.16,-21087,0,0,187410.1,21087,8.81
2022-01-26,23425,3102.525443,2602.953037,1196.099976,9.16,-21087,0,0,187410.1,21087,8.81
2022-01-27,22860,3155.900789,2635.32494,1200.630005,9.16,-21087,0,0,187410.1,21087,8.81
2022-01-28,22750,3141.159763,2630.404355,1203.459961,9.16,-21087,0,0,187410.1,21087,8.81
2022-01-31,22800,3155.461921,2647.558869,1207.709961,9.16,-21087,0,0,187410.1,21087,8.81
2022-02-01,23300,3136.177572,2633.948478,1205.119995,7.7,-13904,0,0,120257,13904,7.4
2022-02-02,23400,3127.018457,2637.423455,1202.5,7.7,-13904,0,0,120257,13904,7.4
2022-02-03,23225,3137.547352,2644.415361,1199.959961,7.7,-13904,0,0,120257,13904,7.4
2022-02-04,23475,3133.946294,2636.682605,1200.329956,7.7,-13904,0,0,120257,13904,7.4
2022-02-07,23650,3162.285922,2652.099649,1197.089966,7.7,-13904,0,0,120257,13904,7.4
2022-02-08,23530,3200.525097,2669.516955,1196.849976,7.7,-13904,0,0,120257,13904,7.4
2022-02-09,23550,3238.880267,2692.971593,1196.359985,7.7,-13904,0,0,120257,13904,7.4
2022-02-10,24055,3236.26988,2691.030297,1194.030029,7.7,-13904,0,0,120257,13904,7.4
2022-02-11,23705,3231.639186,2773.338439,1199.349976,7.7,-13904,0,0,120257,13904,7.4
2022-02-14,23650,3279.688389,2712.097262,1199.23999,7.7,-13904,0,0,120257,13904,7.4
2022-02-15,23950,3212.797536,2719.492426,1197.359985,7.7,-13904,0,0,120257,13904,7.4
2022-02-16,23905,3162.30021,2655.906058,1196.829956,7.7,-13904,0,0,120257,13904,7.4
2022-02-17,24150,3233.97952,2674.897481,1196.75,7.7,-13904,0,0,120257,13904,7.4
2022-02-18,24500,3244.161141,2695.947364,1198.660034,7.7,-13904,0,0,120257,13904,7.4
2022-02-21,24870,3162.380775,2668.109501,1195.069946,7.7,-13904,0,0,120257,13904,7.4
2022-02-22,25650,3190.131968,2665.349387,1194.680054,7.7,-13904,0,0,120257,13904,7.4
2022-02-23,24950,3279.613296,2722.388014,1192.680054,7.7,-13904,0,0,120257,13904,7.4
2022-02-24,26105,3293.737332,2695.489249,1192.400024,7.7,-13904,0,0,120257,13904,7.4
2022-02-25,24700,3426.537774,2758.029174,1206,7.7,-13904,0,0,120257,13904,7.4
2022-02-28,25240,3344.260071,2705.783315,1197.589966,7.7,-13904,0,0,120257,13904,7.4
2022-03-01,25450,3431.758631,2746.583091,1200.930054,6.49,-13439,45.6,64,109901,13502,6.24
2022-03-02,27000,3539.906454,2761.522969,1205.369995,6.49,-13439,45.6,64,109901,13502,6.24
2022-03-03,28800,3900.406806,2857.932405,1203.150024,6.49,-13439,45.6,64,109901,13502,6.24
2022-03-04,29800,3856.392767,2957.507438,1205.98999,6.49,-13439,45.6,64,109901,13502,6.24
2022-03-07,42995,4010.222777,2995.360069,1216.709961,6.49,-13439,45.6,64,109901,13502,6.24
2022-03-08,30800,4212.575581,3151.168208,1232.300049,6.49,-13439,45.6,64,109901,13502,6.24
2022-03-09,30800,4095.184037,3033.305065,1233.109985,6.49,-13439,45.6,64,109901,13502,6.24
2022-03-10,30800,4082.886259,3012.375135,1223.22998,6.49,-13439,45.6,64,109901,13502,6.24
2022-03-11,30800,3966.655828,3005.800331,1228.599976,6.49,-13439,45.6,64,109901,13502,6.24
2022-03-14,30800,3966.836146,2973.40569,1236.890015,6.49,-13439,45.6,64,109901,13502,6.24
2022-03-15,30800,3851.166569,2914.887582,1242.050049,6.49,-13439,45.6,64,109901,13502,6.24
2022-03-16,30800,3684.040869,2812.446524,1241.680054,6.49,-13439,45.6,64,109901,13502,6.24
2022-03-17,30800,3591.35838,2825.225125,1223,6.49,-13439,45.6,64,109901,13502,6.24
2022-03-18,30800,3595.52342,2865.855986,1210.329956,6.49,-13439,45.6,64,109901,13502,6.24
2022-03-21,30800,3632.140519,2899.050391,1210.369995,6.49,-13439,45.6,64,109901,13502,6.24
2022-03-22,30800,3622.699182,2950.129475,1219.780029,6.49,-13439,45.6,64,109901,13502,6.24
2022-03-23,35550,3682.954247,2920.22696,1214.949951,6.49,-13439,45.6,64,109901,13502,6.24
2022-03-24,35550,3723.581048,2911.473286,1218.01001,6.49,-13439,45.6,64,109901,13502,6.24
2022-03-25,35550,3811.471115,2990.626694,1217.550049,6.49,-13439,45.6,64,109901,13502,6.24
2022-03-28,34050,3766.183559,2949.642152,1224.380005,6.49,-13439,45.6,64,109901,13502,6.24
2022-03-29,33100,3773.077672,2968.576853,1223.660034,6.49,-13439,45.6,64,109901,13502,6.24
2022-03-30,32750,3765.221779,2973.035482,1209.130005,6.49,-13439,45.6,64,109901,13502,6.24
2022-03-31,33400,3780.208675,2968.489211,1210.439941,6.49,-13439,45.6,64,109901,13502,6.24
2022-04-01,32800,3807.020314,3001.383062,1214.5,6.59,-28983,61.9,143,210657.6,29125,6.34
2022-04-04,33690,3802.775263,2992.077343,1218.780029,6.59,-28983,61.9,143,210657.6,29125,6.34
2022-04-05,33750,3829.200859,3007.304496,1213.900024,6.59,-28983,61.9,143,210657.6,29125,6.34
2022-04-06,33600,3867.332916,2999.49205,1218.75,6.59,-28983,61.9,143,210657.6,29125,6.34
2022-04-07,33500,3880.826025,2999.866307,1217.599976,6.59,-28983,61.9,143,210657.6,29125,6.34
2022-04-08,34100,3839.539694,2963.050288,1222.660034,6.59,-28983,61.9,143,210657.6,29125,6.34
2022-04-11,32925,3878.507676,2977.272308,1228.23999,6.59,-28983,61.9,143,210657.6,29125,6.34
2022-04-12,32450,3815.210838,2912.710324,1235.050049,6.59,-28983,61.9,143,210657.6,29125,6.34
2022-04-13,33000,3839.199678,2887.118148,1228.599976,6.59,-28983,61.9,143,210657.6,29125,6.34
2022-04-14,33250,3880.814975,2924.659023,1223.119995,6.59,-28983,61.9,143,210657.6,29125,6.34
2022-04-19,33700,3874.179565,2922.110529,1235.349976,6.59,-28983,61.9,143,210657.6,29125,6.34
2022-04-20,33800,3926.170098,2953.48349,1239.599976,6.59,-28983,61.9,143,210657.6,29125,6.34
2022-04-21,33775,3890.177713,2907.506127,1234.089966,6.59,-28983,61.9,143,210657.6,29125,6.34
2022-04-22,33850,3907.029452,2916.505912,1242.48999,6.59,-28983,61.9,143,210657.6,29125,6.34
2022-04-25,32650,3890.24367,2907.879237,1243.160034,6.59,-28983,61.9,143,210657.6,29125,6.34
2022-04-26,32825,3830.49345,2824.087973,1249.209961,6.59,-28983,61.9,143,210657.6,29125,6.34
2022-04-27,33300,3790.893153,2829.489621,1260.709961,6.59,-28983,61.9,143,210657.6,29125,6.34
2022-04-28,33275,3739.781916,2777.31199,1266.280029,6.59,-28983,61.9,143,210657.6,29125,6.34
2022-04-29,32430,3708.614154,2753.036567,1272.290039,6.59,-28983,61.9,143,210657.6,29125,6.34
2022-05-03,30910,3666.119397,2757.623953,1266.75,8.44,-52058,0,0,308722,52058,8.12
2022-05-04,30385,3663.180509,2685.161431,1261.060059,8.44,-52058,0,0,308722,52058,8.12
2022-05-05,30200,3732.409201,2686.111785,1251.5,8.44,-52058,0,0,308722,52058,8.12
2022-05-06,29930,3766.158518,2691.738068,1268.699951,8.44,-52058,0,0,308722,52058,8.12
2022-05-09,28400,3730.24108,2649.342755,1270.130005,8.44,-52058,0,0,308722,52058,8.12
2022-05-10,27760,3617.197369,2542.059802,1274.859985,8.44,-52058,0,0,308722,52058,8.12
2022-05-11,27800,3578.327191,2504.72743,1276.550049,8.44,-52058,0,0,308722,52058,8.12
2022-05-12,27600,3599.790745,2507.56966,1278.150024,8.44,-52058,0,0,308722,52058,8.12
2022-05-13,27425,3585.999699,2487.102312,1290.75,8.44,-52058,0,0,308722,52058,8.12
2022-05-16,26105,3561.058707,2468.523791,1277.569946,8.44,-52058,0,0,308722,52058,8.12
2022-05-17,26300,3621.593825,2507.251856,1279.849976,8.44,-52058,0,0,308722,52058,8.12
2022-05-18,26180,3674.094012,2534.514711,1266.660034,8.44,-52058,0,0,308722,52058,8.12
2022-05-19,26125,3657.240187,2526.089874,1275.579956,8.44,-52058,0,0,308722,52058,8.12
2022-05-20,27950,3633.023858,2507.058718,1263.550049,8.44,-52058,0,0,308722,52058,8.12
2022-05-23,26800,3704.851834,2578.852063,1273.209961,8.44,-52058,0,0,308722,52058,8.12
2022-05-24,26280,3732.732282,2617.425429,1258.819946,8.44,-52058,0,0,308722,52058,8.12
2022-05-25,26725,3647.863254,2596.326884,1260.98999,8.44,-52058,0,0,308722,52058,8.12
2022-05-26,27550,3563.40613,2547.128014,1266.599976,8.44,-52058,0,0,308722,52058,8.12
2022-05-27,27850,3571.654739,2560.891524,1258.890015,8.44,-52058,0,0,308722,52058,8.12
2022-05-30,29975,3599.058556,2560.932741,1251.589966,8.44,-52058,0,0,308722,52058,8.12
2022-05-31,28700,3719.797488,2626.078778,1236.170044,8.44,-52058,0,0,308722,52058,8.12
2022-06-01,27710,3763.592951,2619.178871,1241.73999,7.89,-60428,0,0,355339,60428,7.59
2022-06-06,29400,3725.586595,2588.666301,1250.530029,7.89,-60428,0,0,355339,60428,7.59
2022-06-07,29050,3756.866134,2642.5814,1254.47998,7.89,-60428,0,0,355339,60428,7.59
2022-06-08,28860,3687.230981,2614.284181,1254.579956,7.89,-60428,0,0,355339,60428,7.59
2022-06-09,28055,3707.837462,2640.228672,1256.73999,7.89,-60428,0,0,355339,60428,7.59
2022-06-10,27570,3686.858425,2625.53902,1264.02002,7.89,-60428,0,0,355339,60428,7.59
2022-06-13,26390,3624.165844,2587.355296,1278.280029,7.89,-60428,0,0,355339,60428,7.59
2022-06-14,25500,3533.558016,2508.573518,1291.800049,7.89,-60428,0,0,355339,60428,7.59
2022-06-15,25650,3508.659451,2493.844802,1289.47998,7.89,-60428,0,0,355339,60428,7.59
2022-06-16,25425,3529.769963,2493.018056,1278.160034,7.89,-60428,0,0,355339,60428,7.59
2022-06-17,25435,3475.563691,2443.829626,1288.180054,7.89,-60428,0,0,355339,60428,7.59
2022-06-20,25230,3462.038568,2411.543293,1290.5,7.89,-60428,0,0,355339,60428,7.59
2022-06-21,25540,3422.692802,2344.514828,1292.380005,7.89,-60428,0,0,355339,60428,7.59
2022-06-22,24975,3454.97378,2368.692537,1291.599976,7.89,-60428,0,0,355339,60428,7.59
2022-06-23,24110,3395.535663,2307.223737,1297.680054,7.89,-60428,0,0,355339,60428,7.59
2022-06-24,22900,3381.907023,2287.92129,1299.810059,7.89,-60428,0,0,355339,60428,7.59
2022-06-27,23200,3321.181972,2243.963407,1288.290039,7.89,-60428,0,0,355339,60428,7.59
2022-06-28,23900,3355.6841,2271.803194,1286.199951,7.89,-60428,0,0,355339,60428,7.59
2022-06-29,24750,3408.188835,2316.853555,1292.030029,7.89,-60428,0,0,355339,60428,7.59
2022-06-30,23100,3395.303663,2315.893562,1301.72998,7.89,-60428,0,0,355339,60428,7.59
2022-07-01,21650,3343.461866,2259.430654,1287.709961,10.21,-25596,0,0,99980,25596,9.82
2022-07-04,22685,3253.569865,2196.769202,1297.890015,10.21,-25596,0,0,99980,25596,9.82
2022-07-05,21925,3272.969651,2204.591644,1295.680054,10.21,-25596,0,0,99980,25596,9.82
2022-07-06,22225,3232.626713,2159.86573,1308.660034,10.21,-25596,0,0,99980,25596,9.82
2022-07-07,22025,3212.936172,2139.107482,1304.849976,10.21,-25596,0,0,99980,25596,9.82
